"privacy_concerns","smartphone_skill","whatsapp_usage","secure_messenger","other_messenger","altruism","civic_duty","trust_science","trust_polsters","trust_gen","extrov","openess","neurot","consient","agreab","age_n","sted","inc_cat","educ_cat","employ_bin","Y_contacts"
6,5,2,1,1,1,1,4,1,3,16,24,27,31,24,43,2,0,2,0,1194
4,4,1,0,0,0,0,3,2,6,27,24,21,27,30,80,3,1,4,1,895
3,4,1,0,0,0,0,3,2,6,12,22,26,35,22,69,3,1,6,0,798
5,3,1,0,0,0,0,3,3,7,21,32,30,21,33,37,5,1,5,1,920
5,3,1,0,0,0,0,3,3,7,18,38,27,32,26,26,5,1,5,1,915
2,5,2,1,1,1,1,2,1,3,29,27,26,31,30,73,8,0,3,0,899
5,3,1,0,0,0,0,3,3,7,11,24,24,22,38,76,5,1,5,1,941
5,3,1,0,0,0,0,3,3,7,26,30,10,31,30,80,4,1,5,1,953
1,1,3,1,1,1,3,1,4,10,24,28,21,23,26,67,11,0,1,0,870
3,4,1,0,0,0,0,4,2,6,28,17,26,29,31,27,3,1,6,0,778
5,3,1,0,0,0,0,3,3,7,24,17,19,27,31,44,4,1,5,1,910
3,4,1,0,0,1,0,4,2,6,25,27,18,32,33,37,7,1,6,0,830
5,3,1,0,0,0,0,3,3,7,26,26,24,33,31,66,5,1,5,1,947
5,3,1,0,0,0,0,3,3,7,20,32,26,30,21,34,5,1,5,1,910
3,5,1,0,0,1,0,4,2,5,25,38,28,33,20,51,0,1,6,0,903
5,3,1,0,0,0,0,3,3,7,25,25,22,26,29,73,5,1,5,1,947
3,4,1,0,0,1,0,4,2,6,24,24,27,29,26,59,7,1,6,0,839
2,2,3,1,1,1,2,2,4,2,24,25,31,16,22,20,1,0,3,0,775
5,3,1,0,0,0,0,3,3,7,12,23,29,27,24,30,5,1,5,1,884
7,2,3,1,1,1,3,1,4,10,24,25,23,32,30,67,9,0,1,0,1448
5,3,1,0,0,0,0,3,3,7,36,22,23,24,25,35,5,1,5,1,914
6,5,1,0,0,1,0,4,2,5,27,29,28,21,31,38,0,1,6,0,1182
4,3,1,0,0,0,0,3,2,8,12,35,31,33,29,79,6,1,4,1,863
3,4,1,0,0,0,0,3,2,6,24,25,14,29,27,53,3,1,6,0,774
2,5,2,1,1,1,1,2,1,9,24,38,30,25,25,56,8,0,3,0,929
4,4,1,0,0,0,0,3,2,6,25,25,35,15,24,39,3,1,4,0,847
6,5,1,0,0,1,0,4,2,5,16,21,36,35,29,51,0,0,2,0,1180
3,4,1,0,0,1,0,4,2,6,22,16,20,35,36,53,7,1,6,0,836
4,3,1,0,0,0,0,3,3,8,26,30,21,29,30,34,4,1,4,1,810
4,3,1,0,0,0,0,3,3,8,22,20,27,29,33,71,6,1,4,1,852
5,3,1,0,0,0,0,3,3,7,23,25,29,38,29,21,4,1,5,1,906
2,5,2,1,1,1,1,2,1,3,24,20,24,38,32,72,2,0,3,0,851
3,4,1,0,0,0,0,4,2,6,28,29,23,20,30,38,7,1,6,0,809
6,5,1,0,1,1,0,4,2,4,15,28,36,34,20,70,0,0,2,0,1167
3,4,1,0,0,0,0,3,2,6,22,25,15,19,29,69,3,1,6,0,800
5,3,1,0,0,0,0,3,3,8,19,18,26,16,27,28,4,1,5,1,894
6,5,1,0,0,1,0,4,2,5,25,27,33,22,28,38,0,0,2,0,1166
4,4,1,0,0,0,0,3,2,6,22,27,21,29,32,45,3,1,4,0,872
4,3,1,0,0,0,0,3,3,8,17,34,29,32,24,43,6,1,4,1,830
4,4,1,0,0,0,0,3,2,6,27,32,30,25,19,38,3,1,4,1,861
6,5,2,1,1,1,1,4,1,4,22,28,27,32,31,54,2,0,2,0,1234
4,4,1,0,0,0,0,3,2,6,29,22,18,26,39,69,3,1,4,1,898
5,3,1,0,0,0,0,3,3,7,19,28,15,36,31,77,4,1,5,1,950
2,5,2,1,1,1,1,4,1,3,25,23,30,33,23,56,2,0,2,0,863
4,3,1,0,0,0,0,3,3,8,25,22,30,21,29,54,6,1,4,1,845
5,3,1,0,0,0,0,3,3,8,35,24,33,26,20,70,4,1,4,1,959
6,5,1,0,1,1,0,4,1,4,26,28,20,24,27,31,0,0,2,0,1123
6,5,1,0,0,1,0,4,2,5,26,25,21,30,20,42,0,0,2,0,1153
6,5,2,1,1,1,1,4,1,3,15,22,35,17,20,46,2,0,2,0,1182
3,4,1,0,0,0,0,3,2,6,29,28,27,32,29,56,3,1,6,0,822
5,3,1,0,0,0,0,3,3,7,15,25,25,29,24,83,5,1,5,1,947
4,4,1,0,0,0,0,3,2,6,11,25,23,23,38,39,3,1,4,1,844
4,4,1,0,0,0,0,3,2,6,25,23,24,29,24,24,3,1,4,0,840
6,5,2,1,1,1,1,4,1,3,21,23,29,22,20,34,2,0,2,0,1180
6,5,1,0,0,1,0,4,2,5,34,27,34,16,23,49,0,1,6,0,1186
4,4,1,0,0,0,0,3,2,6,24,26,37,28,17,20,3,1,4,0,837
5,3,1,0,0,0,0,3,3,7,10,30,13,28,29,44,5,1,5,1,896
5,3,1,0,0,0,0,3,3,7,24,22,29,16,20,64,5,1,5,1,926
3,4,1,0,0,1,0,4,2,5,16,29,30,15,33,36,7,1,6,0,798
5,3,1,0,0,0,0,3,3,7,26,18,30,28,36,83,5,1,5,1,975
5,3,1,0,0,0,0,3,3,7,28,24,18,23,28,60,4,1,5,1,923
4,3,1,0,0,0,0,3,3,8,27,19,39,22,30,58,6,1,4,1,853
2,5,2,1,1,1,1,4,1,3,26,31,21,30,27,71,2,0,2,0,876
5,3,1,0,0,0,0,3,3,7,18,24,25,25,20,31,4,1,5,1,884
3,5,1,0,0,1,0,4,2,5,28,18,12,34,38,58,0,1,6,0,897
5,3,1,0,0,0,0,3,3,7,21,25,13,32,26,59,5,1,5,1,935
6,5,2,0,1,1,0,4,1,4,16,26,14,30,26,75,0,0,2,0,1226
5,3,1,0,0,0,0,3,3,7,14,28,26,28,32,73,4,1,5,1,942
4,4,1,0,0,0,0,3,2,6,26,29,21,34,23,43,3,1,4,0,857
5,3,1,0,0,0,0,3,3,7,24,26,31,20,24,64,5,1,5,1,925
6,5,2,1,1,1,1,4,1,4,17,24,26,30,23,67,2,0,2,0,1223
4,3,1,0,0,0,0,3,3,8,13,23,26,20,39,79,6,1,4,1,854
2,2,2,1,1,1,1,2,1,2,18,23,27,29,34,59,1,0,3,0,593
4,3,1,0,0,0,0,3,3,8,19,20,26,20,35,69,6,1,4,1,847
7,2,3,1,1,1,3,1,4,10,11,21,30,22,29,57,9,0,1,0,1429
4,3,1,0,0,0,0,3,3,8,18,28,17,33,31,57,6,1,4,1,847
4,4,1,0,0,0,0,3,2,6,27,31,25,31,23,72,3,1,4,1,895
4,4,1,0,0,0,0,3,2,6,27,16,23,25,23,55,3,1,4,1,859
5,3,1,0,0,0,0,3,3,7,20,20,27,31,36,60,5,1,5,1,941
3,4,1,0,0,1,0,4,2,6,18,22,20,22,26,77,7,1,6,0,841
4,4,1,0,0,0,0,3,2,6,27,23,22,30,29,65,3,1,4,1,888
4,3,1,0,0,0,0,3,3,8,26,35,19,25,31,57,4,1,4,1,832
3,4,1,0,0,0,0,4,2,6,14,33,25,32,31,33,3,1,6,0,794
3,4,1,0,0,1,0,4,2,6,15,26,29,26,32,75,7,1,6,0,851
4,3,1,0,0,0,0,3,2,8,34,35,37,29,30,74,6,1,4,1,884
5,3,1,0,0,0,0,3,3,7,14,28,23,28,21,32,5,1,5,1,885
3,5,1,0,0,1,0,4,2,5,26,26,36,32,33,58,0,1,6,0,914
6,5,1,0,0,1,0,4,2,5,24,31,31,33,33,62,0,0,2,0,1212
2,5,2,1,1,1,1,4,1,3,20,20,34,25,27,19,2,0,2,0,813
4,4,1,0,0,0,0,3,2,6,25,32,25,26,32,55,3,1,4,1,890
5,3,1,0,0,0,0,3,3,8,27,26,25,31,29,53,4,1,4,1,939
4,3,1,0,0,0,0,3,2,8,26,25,11,25,23,73,6,1,4,1,831
4,3,1,0,0,0,0,3,3,8,23,34,37,30,31,43,6,1,4,1,855
5,3,1,0,0,0,0,3,3,7,21,23,18,15,23,65,4,1,5,1,908
3,4,1,0,0,1,0,4,2,5,25,20,24,34,30,41,7,1,6,0,813
7,2,3,1,1,1,2,2,4,0,21,22,35,34,31,41,9,0,1,0,1336
5,3,1,0,0,0,0,3,3,8,25,35,21,33,36,21,4,1,5,1,924
3,4,1,0,0,1,0,4,2,5,19,28,24,29,28,66,7,1,6,0,831
4,4,1,0,0,0,0,3,2,6,22,20,28,28,28,80,3,1,4,1,899
3,4,1,0,0,0,0,4,2,6,23,23,29,26,25,22,3,1,6,0,774
5,3,1,0,0,0,0,3,3,7,11,28,36,25,34,30,5,1,5,1,915
5,3,1,0,0,0,0,3,3,7,22,26,13,31,28,27,5,1,5,1,888
5,3,1,0,0,0,0,3,3,7,22,32,22,26,32,69,5,1,5,1,946
5,3,1,0,0,0,0,3,3,7,24,34,29,29,35,58,5,1,5,1,944
5,3,1,0,0,0,0,3,3,7,24,26,30,27,23,39,5,1,5,1,915
4,3,1,0,0,0,0,3,2,8,17,32,30,28,31,60,3,1,4,1,824
5,3,1,0,0,0,0,3,3,7,28,25,21,26,28,63,4,1,5,1,933
6,5,2,1,1,1,1,4,1,4,25,33,32,29,23,77,2,0,2,0,1264
5,3,1,0,0,0,0,3,3,7,30,23,36,37,36,55,4,1,5,1,956
4,4,1,0,0,0,0,3,2,6,32,22,21,33,26,61,3,1,4,1,883
3,4,1,0,0,1,0,4,2,5,21,29,19,30,27,43,7,1,6,0,810
5,3,1,0,0,0,0,3,3,7,17,35,26,28,25,41,5,1,5,1,917
6,5,2,1,1,1,1,4,1,3,22,27,23,26,23,34,2,0,2,0,1179
4,3,1,0,0,0,0,3,2,8,30,21,26,21,23,81,6,1,4,1,852
5,3,1,0,0,0,0,3,3,7,24,23,36,29,23,73,4,1,5,1,950
5,3,1,0,0,0,0,3,3,8,17,28,31,25,21,52,4,1,5,1,925
5,3,1,0,0,0,0,3,3,7,25,19,26,30,24,57,5,1,5,1,923
3,4,1,0,0,0,0,4,2,6,13,24,27,27,33,27,3,1,6,0,767
5,3,1,0,0,0,0,3,3,7,30,23,24,33,26,74,5,1,5,1,960
5,3,1,0,0,0,0,3,3,7,12,26,27,31,36,72,5,1,5,1,947
4,3,1,0,0,0,0,3,3,8,20,19,32,22,23,74,6,1,4,1,846
5,3,1,0,0,0,0,3,3,7,20,20,21,28,28,68,4,1,5,1,923
4,3,1,0,0,0,0,3,3,8,21,24,27,24,31,70,6,1,4,1,856
3,4,1,0,0,1,0,4,2,6,24,19,12,26,31,65,7,1,6,0,836
3,4,1,0,0,1,0,4,2,5,23,27,35,31,30,54,7,1,6,0,847
6,5,2,1,1,1,1,4,1,3,15,27,13,28,39,62,2,0,2,0,1217
4,3,1,0,0,0,0,3,3,8,20,24,30,29,20,49,6,1,4,1,829
7,2,3,1,1,1,2,2,4,0,30,24,27,33,24,71,9,0,1,0,1363
5,3,1,0,0,0,0,3,3,7,26,27,23,26,26,43,5,1,5,1,917
3,4,1,0,0,1,0,4,2,6,17,31,20,20,33,20,7,1,6,0,786
4,3,1,0,0,0,0,3,2,8,10,26,31,32,28,44,6,1,4,1,819
4,3,1,0,0,0,0,3,3,8,26,26,25,26,29,58,6,1,4,1,850
2,2,2,1,1,1,1,2,1,9,37,21,20,30,29,66,8,0,3,0,699
5,3,1,0,0,0,0,3,3,7,24,28,25,23,36,66,5,1,5,1,949
2,2,2,1,1,1,1,2,1,9,21,33,31,23,27,64,8,0,3,0,699
5,3,1,0,0,0,0,3,3,7,35,28,32,32,27,72,4,1,5,1,972
5,3,1,0,0,0,0,3,3,7,21,20,24,24,30,70,4,1,5,1,927
2,5,2,1,1,1,1,2,1,9,29,19,27,29,35,49,8,0,3,0,931
5,3,1,0,0,0,0,3,3,7,21,37,15,28,21,62,5,1,5,1,932
5,3,1,0,0,0,0,3,3,7,15,25,27,22,31,47,4,1,5,1,908
1,1,4,1,1,1,4,1,4,1,17,25,27,30,32,62,10,0,1,0,1164
3,4,1,0,0,1,0,4,2,5,21,30,20,20,30,43,7,1,6,0,806
4,3,1,0,0,0,0,3,2,8,20,24,16,25,26,77,6,1,4,1,835
4,3,1,0,0,0,0,3,3,8,19,26,35,31,30,62,6,1,4,1,872
4,3,1,0,0,0,0,3,2,8,28,21,24,29,23,19,6,1,4,1,782
6,5,2,1,1,1,1,4,1,4,19,27,23,38,28,36,2,0,2,0,1209
3,4,1,0,0,1,0,4,2,5,24,30,26,29,30,30,7,1,6,0,809
4,3,1,0,0,0,0,3,2,8,26,22,34,36,28,62,6,1,4,1,849
5,3,1,0,0,0,0,3,3,7,22,20,30,30,22,64,5,1,5,1,923
5,3,1,0,0,0,0,3,3,7,21,22,31,30,28,62,4,1,5,1,932
5,3,1,0,0,0,0,3,3,7,20,36,36,28,22,66,4,1,5,1,936
5,3,1,0,0,0,0,3,3,7,26,28,29,25,30,75,4,1,5,1,952
5,3,1,0,0,0,0,3,3,7,19,37,28,24,30,79,5,1,5,1,966
4,4,1,0,0,0,0,3,2,6,33,26,36,34,16,62,3,1,4,1,895
5,3,1,0,0,0,0,3,3,7,20,25,19,27,30,83,4,1,5,1,938
6,5,1,0,1,1,0,4,2,4,16,20,8,32,29,29,0,0,2,0,1102
4,4,1,0,0,0,0,3,2,6,27,27,20,29,33,64,3,1,4,0,882
2,2,3,1,1,1,2,2,4,0,20,20,22,15,37,60,1,0,3,0,794
5,3,1,0,0,0,0,3,3,7,22,25,26,36,24,18,5,1,5,1,886
2,2,3,1,1,1,2,2,4,0,16,23,29,24,28,36,1,0,3,0,781
6,5,1,0,0,1,0,4,2,5,26,26,24,30,30,60,0,1,6,0,1209
2,2,2,1,1,1,2,2,1,2,34,30,17,23,25,73,1,0,3,0,610
3,4,1,0,0,1,0,4,2,6,14,29,19,24,16,76,7,1,6,0,830
5,3,1,0,0,0,0,3,3,7,26,34,33,16,33,25,5,1,5,1,920
5,3,1,0,0,0,0,3,3,7,24,20,29,22,29,38,4,1,5,1,900
6,5,1,0,0,1,0,4,2,5,18,20,21,26,29,60,0,0,2,0,1168
3,4,1,0,0,0,0,4,2,6,25,24,26,26,32,29,3,1,6,0,774
4,3,1,0,0,0,0,3,3,8,18,31,35,32,28,33,4,1,4,1,818
6,5,1,0,1,1,0,4,1,4,21,20,32,21,26,80,0,0,2,0,1163
4,3,1,0,0,0,0,3,3,8,37,21,23,33,27,74,6,1,4,1,868
2,5,2,1,1,1,1,2,1,3,21,24,32,22,31,24,2,0,3,0,810
3,4,1,0,0,0,0,4,2,6,31,31,36,23,16,57,3,1,6,0,810
4,3,1,0,0,0,0,3,3,8,23,29,10,17,28,61,6,1,4,1,829
2,2,3,1,1,1,2,2,4,2,18,21,39,24,30,47,1,0,3,0,814
4,3,1,0,0,0,0,3,2,8,22,29,30,23,26,17,6,1,4,1,784
5,3,1,0,0,0,0,3,3,7,11,27,25,25,23,44,5,1,5,1,895
4,3,1,0,0,0,0,3,2,8,19,27,30,38,37,72,6,1,4,1,870
1,1,3,1,1,1,3,1,4,10,24,20,22,30,38,80,11,0,1,0,898
2,2,2,1,1,1,2,2,1,2,19,26,26,34,21,31,1,0,3,0,572
4,3,1,0,0,0,0,3,2,8,25,32,25,32,27,79,6,1,4,1,868
2,5,2,1,1,1,1,2,1,9,16,23,30,29,30,49,8,0,3,0,917
5,3,1,0,0,0,0,3,3,8,17,24,25,15,38,42,4,1,4,1,904
6,5,2,0,1,1,1,4,1,4,34,21,37,35,31,54,2,0,2,0,1271
6,5,2,1,1,1,1,4,1,4,16,29,26,20,28,66,2,0,2,0,1222
4,3,1,0,0,0,0,3,3,8,16,23,28,30,19,56,6,1,4,1,827
4,3,1,0,0,0,0,3,3,8,14,33,21,35,29,57,6,1,4,1,851
3,4,1,0,0,1,0,4,2,5,32,27,27,33,22,42,7,1,6,0,823
2,5,2,1,1,1,1,2,1,3,38,24,27,28,28,81,8,0,3,0,909
3,4,1,0,0,1,0,4,2,5,21,26,26,18,29,83,7,1,6,0,848
4,4,1,0,0,0,0,3,2,6,21,22,28,24,31,73,3,1,4,1,881
5,3,1,0,0,0,0,3,3,7,32,23,24,22,18,81,5,1,5,1,944
3,4,1,0,0,1,0,4,2,6,18,28,21,17,29,64,7,1,6,0,826
5,3,1,0,0,0,0,3,3,7,31,22,22,27,29,62,5,1,5,1,944
4,4,1,0,0,0,0,3,2,6,13,17,26,29,39,67,3,1,4,1,889
6,5,1,0,0,1,0,4,2,5,23,24,36,19,28,48,0,0,2,0,1180
6,5,1,0,1,1,0,4,2,5,13,24,27,24,18,44,0,0,2,0,1132
5,3,1,0,0,0,0,3,3,7,14,27,16,22,25,49,5,1,5,1,893
4,3,1,0,0,0,0,3,2,8,20,29,25,20,31,24,6,1,4,1,799
4,4,1,0,0,0,0,3,2,6,23,26,30,26,27,32,3,1,4,1,853
5,3,1,0,0,0,0,3,3,7,19,27,20,25,20,66,4,1,5,1,923
3,4,1,0,0,0,0,4,2,6,30,32,31,25,30,56,3,1,6,0,839
6,5,1,0,0,1,0,4,2,5,24,23,22,31,30,20,0,0,2,0,1137
3,5,1,0,0,1,0,4,2,5,21,16,28,26,29,32,0,1,6,0,865
5,3,1,0,0,0,0,3,3,7,34,16,27,26,27,41,5,1,5,1,911
3,4,1,0,0,0,0,4,2,6,18,27,15,29,36,70,3,1,6,0,814
6,5,2,0,1,1,1,4,1,4,28,20,14,35,25,39,2,0,2,0,1229
5,3,1,0,0,0,0,3,3,7,21,21,26,27,30,64,4,1,5,1,927
6,5,1,0,0,1,0,4,2,5,25,35,25,27,30,72,0,1,6,0,1232
6,5,2,1,1,1,1,4,1,3,22,34,17,28,23,58,2,0,2,0,1215
5,3,1,0,0,0,0,3,3,7,26,21,11,22,30,57,5,1,5,1,916
7,2,3,1,1,1,2,2,4,0,36,27,30,26,30,31,9,0,1,0,1336
6,5,1,0,0,1,0,4,2,5,19,19,37,31,36,67,0,0,2,0,1205
6,5,2,1,1,1,1,4,1,4,13,27,21,29,27,30,2,0,2,0,1185
5,3,1,0,0,0,0,3,3,7,23,16,21,32,29,32,4,1,5,1,890
5,3,1,0,0,0,0,3,3,7,17,30,21,27,26,53,5,1,5,1,929
2,5,2,1,1,1,1,2,1,3,21,22,19,28,36,76,8,0,3,0,894
2,2,2,1,1,1,1,2,1,2,26,26,30,20,38,57,1,0,3,0,599
5,3,1,0,0,0,0,3,3,7,20,19,8,21,29,71,5,1,5,1,910
4,3,1,0,0,0,0,3,2,8,17,28,17,28,31,56,3,1,4,1,811
4,3,1,0,0,0,0,3,2,8,32,17,26,28,35,73,6,1,4,1,857
3,5,1,0,0,1,0,4,2,5,17,23,39,34,31,76,0,1,6,0,930
5,3,1,0,0,0,0,3,3,7,23,17,27,24,32,56,5,1,5,1,930
6,5,1,0,0,1,0,4,2,5,37,26,21,27,36,35,0,0,2,0,1170
4,3,1,0,0,0,0,3,3,8,25,38,38,32,34,31,6,1,4,1,851
4,3,1,0,0,0,0,3,2,8,30,21,29,22,31,83,6,1,4,1,860
6,5,1,0,0,1,0,4,2,5,14,20,27,28,31,62,0,1,6,0,1179
4,3,1,0,0,0,0,3,2,8,19,28,25,28,34,75,3,1,4,1,840
1,1,4,1,1,1,4,1,4,1,17,22,20,24,30,72,10,0,1,0,1161
2,5,2,1,1,1,1,4,1,3,19,16,29,21,20,23,2,0,2,0,798
6,5,2,1,1,1,1,4,1,3,28,29,20,33,31,58,2,0,2,0,1228
6,5,1,0,1,1,0,4,2,4,24,25,31,34,28,73,0,0,2,0,1189
5,3,1,0,0,0,0,3,3,7,16,35,20,24,33,67,5,1,5,1,933
6,5,2,1,1,1,1,4,1,3,24,30,26,24,24,36,2,0,2,0,1198
6,5,2,1,1,1,1,4,1,4,11,19,20,25,21,83,2,0,2,0,1218
1,1,4,1,1,1,4,1,4,1,18,24,11,32,32,18,10,0,1,0,1107
5,3,1,0,0,0,0,3,3,7,19,20,12,24,20,37,5,1,5,1,877
6,5,1,0,0,1,0,4,2,5,11,27,33,26,23,70,0,0,2,0,1178
4,3,1,0,0,0,0,3,3,8,14,21,17,26,23,59,6,1,4,1,827
3,4,1,0,0,0,0,4,2,6,20,26,15,20,31,57,3,1,6,0,790
6,5,2,1,1,1,1,4,1,3,14,19,30,21,28,47,2,0,2,0,1193
5,3,1,0,0,0,0,3,3,7,21,30,12,38,22,63,5,1,5,1,934
5,3,1,0,0,0,0,3,3,7,35,25,31,30,31,17,5,1,5,1,906
1,1,4,1,1,1,4,1,4,1,19,17,30,32,20,58,10,0,1,0,1152
6,5,1,0,1,1,0,4,2,4,14,18,27,25,35,38,0,0,2,0,1118
4,3,1,0,0,0,0,3,3,8,23,21,30,26,27,65,4,1,4,1,832
6,5,2,1,1,1,1,4,1,4,22,26,23,26,25,19,2,0,2,0,1169
1,1,4,1,1,1,4,1,4,1,37,24,23,31,30,63,10,0,1,0,1181
5,3,1,0,0,0,0,3,3,7,28,29,26,28,28,50,4,1,5,1,945
3,4,1,0,0,1,0,4,2,5,18,34,25,29,21,71,7,1,6,0,847
4,3,1,0,0,0,0,3,2,8,28,36,20,35,33,39,6,1,4,1,835
2,2,3,1,1,1,2,2,4,2,25,28,34,24,27,54,1,0,3,0,826
1,1,3,1,1,1,3,1,4,10,27,29,28,28,26,57,11,0,1,0,871
4,3,1,0,0,0,0,3,2,8,22,29,22,27,30,55,6,1,4,1,838
5,3,1,0,0,0,0,3,3,7,21,24,26,34,37,34,4,1,5,1,916
3,5,1,0,0,1,0,4,2,5,30,22,32,29,25,59,7,1,6,0,943
4,4,1,0,0,0,0,3,2,6,14,27,28,32,28,20,3,1,4,0,832
3,4,1,0,0,0,0,4,2,6,35,28,28,19,26,54,3,1,6,0,814
4,3,1,0,0,0,0,3,2,8,25,28,26,18,29,32,6,1,4,1,810
4,3,1,0,0,0,0,3,3,8,19,22,32,27,31,75,6,1,4,1,867
3,4,1,0,0,0,0,4,2,6,27,26,19,32,28,54,3,1,6,0,802
4,3,1,0,0,0,0,3,2,8,26,26,28,17,20,83,6,1,4,1,843
7,2,3,1,1,1,2,2,4,0,19,22,17,31,33,65,9,0,1,0,1345
2,5,2,1,1,1,1,4,1,3,25,33,21,22,28,61,2,0,2,0,855
5,3,1,0,0,0,0,3,3,7,31,28,20,30,33,26,4,1,5,1,910
4,3,1,0,0,0,0,3,3,8,34,30,34,18,25,48,6,1,4,1,856
4,3,1,0,0,0,0,3,3,8,21,28,28,27,31,44,6,1,4,1,838
5,3,1,0,0,0,0,3,3,7,17,22,26,33,29,83,5,1,5,1,950
4,3,1,0,0,0,0,3,3,8,32,20,32,27,29,19,6,1,4,1,823
4,3,1,0,0,0,0,3,3,8,20,19,11,31,23,47,6,1,4,1,809
5,3,1,0,0,0,0,3,3,7,27,28,31,32,29,21,4,1,5,1,903
3,5,1,0,0,1,0,4,2,5,21,26,31,37,33,36,0,1,6,0,889
5,3,1,0,0,0,0,3,3,7,27,23,14,25,32,33,5,1,5,1,893
6,5,1,0,0,1,0,4,2,5,18,35,28,34,30,49,0,0,2,0,1181
4,3,1,0,0,0,0,3,2,8,13,23,22,20,27,31,6,1,4,1,784
6,5,1,0,0,1,0,4,2,5,25,29,40,30,32,46,0,0,2,0,1191
5,3,1,0,0,0,0,3,3,7,12,23,21,33,39,68,5,1,5,1,941
5,3,1,0,0,0,0,3,3,7,18,21,23,25,35,53,5,1,5,1,917
4,3,1,0,0,0,0,3,3,8,16,23,24,24,22,59,6,1,4,1,824
3,4,1,0,0,1,0,4,2,5,25,23,24,25,38,64,7,1,6,0,851
5,3,1,0,0,0,0,3,3,7,11,23,8,25,32,49,4,1,5,1,890
6,5,2,1,1,1,1,4,1,3,16,24,32,33,34,20,2,0,2,0,1189
3,5,1,0,0,1,0,4,2,5,26,24,24,31,34,64,7,1,6,0,947
2,2,2,1,1,1,1,2,1,9,16,23,27,32,32,42,8,0,3,0,676
4,3,1,0,0,0,0,3,3,8,35,24,30,27,26,76,6,1,4,1,867
4,3,1,0,0,0,0,3,3,8,29,35,21,34,17,54,6,1,4,1,845
5,3,1,0,0,0,0,3,3,7,37,20,33,29,30,17,4,1,5,1,901
4,3,1,0,0,0,0,3,3,8,14,35,23,27,31,59,6,1,4,1,853
5,3,1,0,0,0,0,3,3,7,19,22,37,30,25,57,4,1,5,1,930
2,2,3,1,1,1,2,2,4,2,37,34,28,29,29,55,1,0,3,0,854
4,3,1,0,0,0,0,3,2,8,14,17,28,38,27,76,3,1,4,1,832
5,3,1,0,0,0,0,3,3,7,24,28,29,27,28,66,5,1,5,1,937
6,5,1,0,1,1,0,4,1,4,24,26,35,25,39,44,0,0,2,0,1155
4,3,1,0,0,0,0,3,3,8,20,24,20,29,21,66,6,1,4,1,836
4,4,1,0,0,0,0,3,2,6,19,32,22,18,25,41,3,1,4,0,841
3,4,1,0,0,1,0,4,2,5,26,34,23,18,31,63,7,1,6,0,830
5,3,1,0,0,0,0,3,3,8,23,24,24,25,34,31,4,1,5,1,912
5,3,1,0,0,0,0,3,3,7,17,25,35,19,34,23,5,1,5,1,902
4,3,1,0,0,0,0,3,3,8,25,20,24,22,20,47,6,1,4,1,812
3,4,1,0,0,1,0,4,2,6,24,28,19,28,22,52,7,1,6,0,823
7,2,3,1,1,1,3,1,4,10,18,25,28,28,19,53,9,0,1,0,1429
7,2,3,1,1,1,2,1,4,10,32,30,26,21,32,66,9,0,1,0,1450
5,3,1,0,0,0,0,3,3,7,16,24,10,26,28,38,5,1,5,1,889
4,4,1,0,0,0,0,3,2,6,12,26,22,26,28,62,3,1,4,1,863
4,3,1,0,0,0,0,3,3,8,19,18,36,32,33,60,6,1,4,1,843
4,3,1,0,0,0,0,3,3,8,15,25,30,31,31,35,6,1,4,1,824
4,3,1,0,0,0,0,3,3,8,22,19,23,22,29,81,4,1,4,1,838
3,4,1,0,0,1,0,4,2,5,26,21,30,35,16,36,7,1,6,0,811
5,3,1,0,0,0,0,3,3,8,34,22,34,20,30,30,4,1,5,1,926
4,3,1,0,0,0,0,3,3,8,21,34,28,26,28,37,6,1,4,1,825
1,1,4,1,1,1,4,1,4,1,24,28,28,24,30,24,10,0,1,0,1144
6,5,2,0,1,1,1,4,1,4,19,24,24,21,33,40,2,0,2,0,1226
4,3,1,0,0,0,0,3,3,8,11,23,25,27,35,78,4,1,4,1,842
6,5,2,1,1,1,1,4,1,3,15,24,33,32,36,38,2,0,2,0,1201
5,3,1,0,0,0,0,3,3,7,19,28,20,31,21,40,4,1,5,1,892
4,4,1,0,0,0,0,3,2,6,13,26,23,29,29,31,3,1,4,1,851
5,3,1,0,0,0,0,3,3,7,21,24,22,21,28,55,5,1,5,1,902
5,3,1,0,0,0,0,3,3,7,18,34,30,32,23,27,5,1,5,1,905
2,2,2,1,1,1,1,2,1,9,25,23,31,27,33,20,8,0,3,0,665
5,3,1,0,0,0,0,3,3,7,22,24,25,26,20,45,5,1,5,1,912
2,5,2,1,1,1,1,2,1,3,15,36,26,33,31,70,8,0,3,0,888
5,3,1,0,0,0,0,3,3,8,38,24,35,25,26,62,4,1,5,1,954
5,3,1,0,0,0,0,3,3,7,13,31,15,22,25,64,5,1,5,1,909
6,5,2,0,1,1,0,4,1,4,15,24,32,31,28,54,2,0,2,0,1228
4,3,1,0,0,0,0,3,3,8,26,38,23,28,31,72,6,1,4,1,875
5,3,1,0,0,0,0,3,3,7,22,23,34,26,27,63,5,1,5,1,937
6,5,1,0,0,1,0,4,2,5,9,19,23,36,34,58,0,0,2,0,1178
5,3,1,0,0,0,0,3,3,7,30,23,29,20,33,74,5,1,5,1,952
4,3,1,0,0,0,0,3,2,8,35,28,16,26,35,59,6,1,4,1,846
5,3,1,0,0,0,0,3,3,7,26,30,22,34,31,76,4,1,5,1,962
