"privacy_concerns","smartphone_skill","whatsapp_usage","secure_messenger","other_messenger","altruism","civic_duty","trust_science","trust_polsters","trust_gen","extrov","openess","neurot","consient","agreab","age_n","sted","inc_cat","educ_cat","employ_bin","Y_contacts"
5,3,1,0,0,0,0,3,3,7,26,18,30,28,36,83,5,1,5,1,620
5,3,1,0,0,0,0,3,3,7,28,24,18,23,28,60,4,1,5,1,564
4,3,1,0,0,0,0,3,3,8,27,19,39,22,30,58,6,1,4,1,601
2,5,2,1,1,1,1,4,1,3,26,31,21,30,27,71,2,0,2,0,514
5,3,1,0,0,0,0,3,3,7,18,24,25,25,20,31,4,1,5,1,542
3,5,1,0,0,1,0,4,2,5,28,18,12,34,38,58,0,1,6,0,543
5,3,1,0,0,0,0,3,3,7,21,25,13,32,26,59,5,1,5,1,571
6,5,2,0,1,1,0,4,1,4,16,26,14,30,26,75,0,0,2,0,539
5,3,1,0,0,0,0,3,3,7,14,28,26,28,32,73,4,1,5,1,582
4,4,1,0,0,0,0,3,2,6,26,29,21,34,23,43,3,1,4,0,527
5,3,1,0,0,0,0,3,3,7,24,26,31,20,24,64,5,1,5,1,584
6,5,2,1,1,1,1,4,1,4,17,24,26,30,23,67,2,0,2,0,540
4,3,1,0,0,0,0,3,3,8,13,23,26,20,39,79,6,1,4,1,590
2,2,2,1,1,1,1,2,1,2,18,23,27,29,34,59,1,0,3,0,435
4,3,1,0,0,0,0,3,3,8,19,20,26,20,35,69,6,1,4,1,583
7,2,3,1,1,1,3,1,4,10,11,21,30,22,29,57,9,0,1,0,632
4,3,1,0,0,0,0,3,3,8,18,28,17,33,31,57,6,1,4,1,579
4,4,1,0,0,0,0,3,2,6,27,31,25,31,23,72,3,1,4,1,576
4,4,1,0,0,0,0,3,2,6,27,16,23,25,23,55,3,1,4,1,526
5,3,1,0,0,0,0,3,3,7,20,20,27,31,36,60,5,1,5,1,586
3,4,1,0,0,1,0,4,2,6,18,22,20,22,26,77,7,1,6,0,581
4,4,1,0,0,0,0,3,2,6,27,23,22,30,29,65,3,1,4,1,554
4,3,1,0,0,0,0,3,3,8,26,35,19,25,31,57,4,1,4,1,588
3,4,1,0,0,0,0,4,2,6,14,33,25,32,31,33,3,1,6,0,529
3,4,1,0,0,1,0,4,2,6,15,26,29,26,32,75,7,1,6,0,597
4,3,1,0,0,0,0,3,2,8,34,35,37,29,30,74,6,1,4,1,630
5,3,1,0,0,0,0,3,3,7,14,28,23,28,21,32,5,1,5,1,553
3,5,1,0,0,1,0,4,2,5,26,26,36,32,33,58,0,1,6,0,576
6,5,1,0,0,1,0,4,2,5,24,31,31,33,33,62,0,0,2,0,580
2,5,2,1,1,1,1,4,1,3,20,20,34,25,27,19,2,0,2,0,453
4,4,1,0,0,0,0,3,2,6,25,32,25,26,32,55,3,1,4,1,562
5,3,1,0,0,0,0,3,3,8,27,26,25,31,29,53,4,1,4,1,590
4,3,1,0,0,0,0,3,2,8,26,25,11,25,23,73,6,1,4,1,567
4,3,1,0,0,0,0,3,3,8,23,34,37,30,31,43,6,1,4,1,589
5,3,1,0,0,0,0,3,3,7,21,23,18,15,23,65,4,1,5,1,544
3,4,1,0,0,1,0,4,2,5,25,20,24,34,30,41,7,1,6,0,558
7,2,3,1,1,1,2,2,4,0,21,22,35,34,31,41,9,0,1,0,544
5,3,1,0,0,0,0,3,3,8,25,35,21,33,36,21,4,1,5,1,570
3,4,1,0,0,1,0,4,2,5,19,28,24,29,28,66,7,1,6,0,583
4,4,1,0,0,0,0,3,2,6,22,20,28,28,28,80,3,1,4,1,570
3,4,1,0,0,0,0,4,2,6,23,23,29,26,25,22,3,1,6,0,512
5,3,1,0,0,0,0,3,3,7,11,28,36,25,34,30,5,1,5,1,560
5,3,1,0,0,0,0,3,3,7,22,26,13,31,28,27,5,1,5,1,538
5,3,1,0,0,0,0,3,3,7,22,32,22,26,32,69,5,1,5,1,608
5,3,1,0,0,0,0,3,3,7,24,34,29,29,35,58,5,1,5,1,610
5,3,1,0,0,0,0,3,3,7,24,26,30,27,23,39,5,1,5,1,567
4,3,1,0,0,0,0,3,2,8,17,32,30,28,31,60,3,1,4,1,574
5,3,1,0,0,0,0,3,3,7,28,25,21,26,28,63,4,1,5,1,580
6,5,2,1,1,1,1,4,1,4,25,33,32,29,23,77,2,0,2,0,583
5,3,1,0,0,0,0,3,3,7,30,23,36,37,36,55,4,1,5,1,604
4,4,1,0,0,0,0,3,2,6,32,22,21,33,26,61,3,1,4,1,559
3,4,1,0,0,1,0,4,2,5,21,29,19,30,27,43,7,1,6,0,551
5,3,1,0,0,0,0,3,3,7,17,35,26,28,25,41,5,1,5,1,568
6,5,2,1,1,1,1,4,1,3,22,27,23,26,23,34,2,0,2,0,511
4,3,1,0,0,0,0,3,2,8,30,21,26,21,23,81,6,1,4,1,585
5,3,1,0,0,0,0,3,3,7,24,23,36,29,23,73,4,1,5,1,606
5,3,1,0,0,0,0,3,3,8,17,28,31,25,21,52,4,1,5,1,571
5,3,1,0,0,0,0,3,3,7,25,19,26,30,24,57,5,1,5,1,584
3,4,1,0,0,0,0,4,2,6,13,24,27,27,33,27,3,1,6,0,519
5,3,1,0,0,0,0,3,3,7,30,23,24,33,26,74,5,1,5,1,605
5,3,1,0,0,0,0,3,3,7,12,26,27,31,36,72,5,1,5,1,605
4,3,1,0,0,0,0,3,3,8,20,19,32,22,23,74,6,1,4,1,585
5,3,1,0,0,0,0,3,3,7,20,20,21,28,28,68,4,1,5,1,573
4,3,1,0,0,0,0,3,3,8,21,24,27,24,31,70,6,1,4,1,597
3,4,1,0,0,1,0,4,2,6,24,19,12,26,31,65,7,1,6,0,565
3,4,1,0,0,1,0,4,2,5,23,27,35,31,30,54,7,1,6,0,582
6,5,2,1,1,1,1,4,1,3,15,27,13,28,39,62,2,0,2,0,534
4,3,1,0,0,0,0,3,3,8,20,24,30,29,20,49,6,1,4,1,569
7,2,3,1,1,1,2,2,4,0,30,24,27,33,24,71,9,0,1,0,578
5,3,1,0,0,0,0,3,3,7,26,27,23,26,26,43,5,1,5,1,560
3,4,1,0,0,1,0,4,2,6,17,31,20,20,33,20,7,1,6,0,529
4,3,1,0,0,0,0,3,2,8,10,26,31,32,28,44,6,1,4,1,556
4,3,1,0,0,0,0,3,3,8,26,26,25,26,29,58,6,1,4,1,582
2,2,2,1,1,1,1,2,1,9,37,21,20,30,29,66,8,0,3,0,560
5,3,1,0,0,0,0,3,3,7,24,28,25,23,36,66,5,1,5,1,603
2,2,2,1,1,1,1,2,1,9,21,33,31,23,27,64,8,0,3,0,557
5,3,1,0,0,0,0,3,3,7,35,28,32,32,27,72,4,1,5,1,612
5,3,1,0,0,0,0,3,3,7,21,20,24,24,30,70,4,1,5,1,577
2,5,2,1,1,1,1,2,1,9,29,19,27,29,35,49,8,0,3,0,583
5,3,1,0,0,0,0,3,3,7,21,37,15,28,21,62,5,1,5,1,582
5,3,1,0,0,0,0,3,3,7,15,25,27,22,31,47,4,1,5,1,558
1,1,4,1,1,1,4,1,4,1,17,25,27,30,32,62,10,0,1,0,517
3,4,1,0,0,1,0,4,2,5,21,30,20,20,30,43,7,1,6,0,544
4,3,1,0,0,0,0,3,2,8,20,24,16,25,26,77,6,1,4,1,573
4,3,1,0,0,0,0,3,3,8,19,26,35,31,30,62,6,1,4,1,600
4,3,1,0,0,0,0,3,2,8,28,21,24,29,23,19,6,1,4,1,523
6,5,2,1,1,1,1,4,1,4,19,27,23,38,28,36,2,0,2,0,529
3,4,1,0,0,1,0,4,2,5,24,30,26,29,30,30,7,1,6,0,553
4,3,1,0,0,0,0,3,2,8,26,22,34,36,28,62,6,1,4,1,595
5,3,1,0,0,0,0,3,3,7,22,20,30,30,22,64,5,1,5,1,580
5,3,1,0,0,0,0,3,3,7,21,22,31,30,28,62,4,1,5,1,586
5,3,1,0,0,0,0,3,3,7,20,36,36,28,22,66,4,1,5,1,598
5,3,1,0,0,0,0,3,3,7,26,28,29,25,30,75,4,1,5,1,608
5,3,1,0,0,0,0,3,3,7,19,37,28,24,30,79,5,1,5,1,615
4,4,1,0,0,0,0,3,2,6,33,26,36,34,16,62,3,1,4,1,572
5,3,1,0,0,0,0,3,3,7,20,25,19,27,30,83,4,1,5,1,597
6,5,1,0,1,1,0,4,2,4,16,20,8,32,29,29,0,0,2,0,483
4,4,1,0,0,0,0,3,2,6,27,27,20,29,33,64,3,1,4,0,555
2,2,3,1,1,1,2,2,4,0,20,20,22,15,37,60,1,0,3,0,450
5,3,1,0,0,0,0,3,3,7,22,25,26,36,24,18,5,1,5,1,546
2,2,3,1,1,1,2,2,4,0,16,23,29,24,28,36,1,0,3,0,427
6,5,1,0,0,1,0,4,2,5,26,26,24,30,30,60,0,1,6,0,586
2,2,2,1,1,1,2,2,1,2,34,30,17,23,25,73,1,0,3,0,466
3,4,1,0,0,1,0,4,2,6,14,29,19,24,16,76,7,1,6,0,567
5,3,1,0,0,0,0,3,3,7,26,34,33,16,33,25,5,1,5,1,559
5,3,1,0,0,0,0,3,3,7,24,20,29,22,29,38,4,1,5,1,551
6,5,1,0,0,1,0,4,2,5,18,20,21,26,29,60,0,0,2,0,544
3,4,1,0,0,0,0,4,2,6,25,24,26,26,32,29,3,1,6,0,521
4,3,1,0,0,0,0,3,3,8,18,31,35,32,28,33,4,1,4,1,570
6,5,1,0,1,1,0,4,1,4,21,20,32,21,26,80,0,0,2,0,547
4,3,1,0,0,0,0,3,3,8,37,21,23,33,27,74,6,1,4,1,602
2,5,2,1,1,1,1,2,1,3,21,24,32,22,31,24,2,0,3,0,449
3,4,1,0,0,0,0,4,2,6,31,31,36,23,16,57,3,1,6,0,556
4,3,1,0,0,0,0,3,3,8,23,29,10,17,28,61,6,1,4,1,563
2,2,3,1,1,1,2,2,4,2,18,21,39,24,30,47,1,0,3,0,481
4,3,1,0,0,0,0,3,2,8,22,29,30,23,26,17,6,1,4,1,534
5,3,1,0,0,0,0,3,3,7,11,27,25,25,23,44,5,1,5,1,550
4,3,1,0,0,0,0,3,2,8,19,27,30,38,37,72,6,1,4,1,613
1,1,3,1,1,1,3,1,4,10,24,20,22,30,38,80,11,0,1,0,621
2,2,2,1,1,1,2,2,1,2,19,26,26,34,21,31,1,0,3,0,411
4,3,1,0,0,0,0,3,2,8,25,32,25,32,27,79,6,1,4,1,608
2,5,2,1,1,1,1,2,1,9,16,23,30,29,30,49,8,0,3,0,557
5,3,1,0,0,0,0,3,3,8,17,24,25,15,38,42,4,1,4,1,559
6,5,2,0,1,1,1,4,1,4,34,21,37,35,31,54,2,0,2,0,583
6,5,2,1,1,1,1,4,1,4,16,29,26,20,28,66,2,0,2,0,540
4,3,1,0,0,0,0,3,3,8,16,23,28,30,19,56,6,1,4,1,574
4,3,1,0,0,0,0,3,3,8,14,33,21,35,29,57,6,1,4,1,585
3,4,1,0,0,1,0,4,2,5,32,27,27,33,22,42,7,1,6,0,563
2,5,2,1,1,1,1,2,1,3,38,24,27,28,28,81,8,0,3,0,551
3,4,1,0,0,1,0,4,2,5,21,26,26,18,29,83,7,1,6,0,579
4,4,1,0,0,0,0,3,2,6,21,22,28,24,31,73,3,1,4,1,563
5,3,1,0,0,0,0,3,3,7,32,23,24,22,18,81,5,1,5,1,591
3,4,1,0,0,1,0,4,2,6,18,28,21,17,29,64,7,1,6,0,566
5,3,1,0,0,0,0,3,3,7,31,22,22,27,29,62,5,1,5,1,591
4,4,1,0,0,0,0,3,2,6,13,17,26,29,39,67,3,1,4,1,551
6,5,1,0,0,1,0,4,2,5,23,24,36,19,28,48,0,0,2,0,543
6,5,1,0,1,1,0,4,2,5,13,24,27,24,18,44,0,0,2,0,512
5,3,1,0,0,0,0,3,3,7,14,27,16,22,25,49,5,1,5,1,554
4,3,1,0,0,0,0,3,2,8,20,29,25,20,31,24,6,1,4,1,530
4,4,1,0,0,0,0,3,2,6,23,26,30,26,27,32,3,1,4,1,522
5,3,1,0,0,0,0,3,3,7,19,27,20,25,20,66,4,1,5,1,571
3,4,1,0,0,0,0,4,2,6,30,32,31,25,30,56,3,1,6,0,573
6,5,1,0,0,1,0,4,2,5,24,23,22,31,30,20,0,0,2,0,523
3,5,1,0,0,1,0,4,2,5,21,16,28,26,29,32,0,1,6,0,507
5,3,1,0,0,0,0,3,3,7,34,16,27,26,27,41,5,1,5,1,562
3,4,1,0,0,0,0,4,2,6,18,27,15,29,36,70,3,1,6,0,552
6,5,2,0,1,1,1,4,1,4,28,20,14,35,25,39,2,0,2,0,523
5,3,1,0,0,0,0,3,3,7,21,21,26,27,30,64,4,1,5,1,577
6,5,1,0,0,1,0,4,2,5,25,35,25,27,30,72,0,1,6,0,593
6,5,2,1,1,1,1,4,1,3,22,34,17,28,23,58,2,0,2,0,536
5,3,1,0,0,0,0,3,3,7,26,21,11,22,30,57,5,1,5,1,564
7,2,3,1,1,1,2,2,4,0,36,27,30,26,30,31,9,0,1,0,541
6,5,1,0,0,1,0,4,2,5,19,19,37,31,36,67,0,0,2,0,582
6,5,2,1,1,1,1,4,1,4,13,27,21,29,27,30,2,0,2,0,514
5,3,1,0,0,0,0,3,3,7,23,16,21,32,29,32,4,1,5,1,552
5,3,1,0,0,0,0,3,3,7,17,30,21,27,26,53,5,1,5,1,565
2,5,2,1,1,1,1,2,1,3,21,22,19,28,36,76,8,0,3,0,529
2,2,2,1,1,1,1,2,1,2,26,26,30,20,38,57,1,0,3,0,443
5,3,1,0,0,0,0,3,3,7,20,19,8,21,29,71,5,1,5,1,558
4,3,1,0,0,0,0,3,2,8,17,28,17,28,31,56,3,1,4,1,547
4,3,1,0,0,0,0,3,2,8,32,17,26,28,35,73,6,1,4,1,594
3,5,1,0,0,1,0,4,2,5,17,23,39,34,31,76,0,1,6,0,579
5,3,1,0,0,0,0,3,3,7,23,17,27,24,32,56,5,1,5,1,578
6,5,1,0,0,1,0,4,2,5,37,26,21,27,36,35,0,0,2,0,554
4,3,1,0,0,0,0,3,3,8,25,38,38,32,34,31,6,1,4,1,585
4,3,1,0,0,0,0,3,2,8,30,21,29,22,31,83,6,1,4,1,603
6,5,1,0,0,1,0,4,2,5,14,20,27,28,31,62,0,1,6,0,567
4,3,1,0,0,0,0,3,2,8,19,28,25,28,34,75,3,1,4,1,579
1,1,4,1,1,1,4,1,4,1,17,22,20,24,30,72,10,0,1,0,510
2,5,2,1,1,1,1,4,1,3,19,16,29,21,20,23,2,0,2,0,428
6,5,2,1,1,1,1,4,1,3,28,29,20,33,31,58,2,0,2,0,543
6,5,1,0,1,1,0,4,2,4,24,25,31,34,28,73,0,0,2,0,568
5,3,1,0,0,0,0,3,3,7,16,35,20,24,33,67,5,1,5,1,583
6,5,2,1,1,1,1,4,1,3,24,30,26,24,24,36,2,0,2,0,513
6,5,2,1,1,1,1,4,1,4,11,19,20,25,21,83,2,0,2,0,547
1,1,4,1,1,1,4,1,4,1,18,24,11,32,32,18,10,0,1,0,472
5,3,1,0,0,0,0,3,3,7,19,20,12,24,20,37,5,1,5,1,537
6,5,1,0,0,1,0,4,2,5,11,27,33,26,23,70,0,0,2,0,564
4,3,1,0,0,0,0,3,3,8,14,21,17,26,23,59,6,1,4,1,568
3,4,1,0,0,0,0,4,2,6,20,26,15,20,31,57,3,1,6,0,532
6,5,2,1,1,1,1,4,1,3,14,19,30,21,28,47,2,0,2,0,509
5,3,1,0,0,0,0,3,3,7,21,30,12,38,22,63,5,1,5,1,579
5,3,1,0,0,0,0,3,3,7,35,25,31,30,31,17,5,1,5,1,565
1,1,4,1,1,1,4,1,4,1,19,17,30,32,20,58,10,0,1,0,510
6,5,1,0,1,1,0,4,2,4,14,18,27,25,35,38,0,0,2,0,508
4,3,1,0,0,0,0,3,3,8,23,21,30,26,27,65,4,1,4,1,575
6,5,2,1,1,1,1,4,1,4,22,26,23,26,25,19,2,0,2,0,512
1,1,4,1,1,1,4,1,4,1,37,24,23,31,30,63,10,0,1,0,539
5,3,1,0,0,0,0,3,3,7,28,29,26,28,28,50,4,1,5,1,580
3,4,1,0,0,1,0,4,2,5,18,34,25,29,21,71,7,1,6,0,583
4,3,1,0,0,0,0,3,2,8,28,36,20,35,33,39,6,1,4,1,579
2,2,3,1,1,1,2,2,4,2,25,28,34,24,27,54,1,0,3,0,498
1,1,3,1,1,1,3,1,4,10,27,29,28,28,26,57,11,0,1,0,602
4,3,1,0,0,0,0,3,2,8,22,29,22,27,30,55,6,1,4,1,572
5,3,1,0,0,0,0,3,3,7,21,24,26,34,37,34,4,1,5,1,569
3,5,1,0,0,1,0,4,2,5,30,22,32,29,25,59,7,1,6,0,591
4,4,1,0,0,0,0,3,2,6,14,27,28,32,28,20,3,1,4,0,508
3,4,1,0,0,0,0,4,2,6,35,28,28,19,26,54,3,1,6,0,556
4,3,1,0,0,0,0,3,2,8,25,28,26,18,29,32,6,1,4,1,543
4,3,1,0,0,0,0,3,3,8,19,22,32,27,31,75,6,1,4,1,606
3,4,1,0,0,0,0,4,2,6,27,26,19,32,28,54,3,1,6,0,546
4,3,1,0,0,0,0,3,2,8,26,26,28,17,20,83,6,1,4,1,580
7,2,3,1,1,1,2,2,4,0,19,22,17,31,33,65,9,0,1,0,551
2,5,2,1,1,1,1,4,1,3,25,33,21,22,28,61,2,0,2,0,497
5,3,1,0,0,0,0,3,3,7,31,28,20,30,33,26,4,1,5,1,555
4,3,1,0,0,0,0,3,3,8,34,30,34,18,25,48,6,1,4,1,587
4,3,1,0,0,0,0,3,3,8,21,28,28,27,31,44,6,1,4,1,567
5,3,1,0,0,0,0,3,3,7,17,22,26,33,29,83,5,1,5,1,605
4,3,1,0,0,0,0,3,3,8,32,20,32,27,29,19,6,1,4,1,551
4,3,1,0,0,0,0,3,3,8,20,19,11,31,23,47,6,1,4,1,552
5,3,1,0,0,0,0,3,3,7,27,28,31,32,29,21,4,1,5,1,558
3,5,1,0,0,1,0,4,2,5,21,26,31,37,33,36,0,1,6,0,534
5,3,1,0,0,0,0,3,3,7,27,23,14,25,32,33,5,1,5,1,554
6,5,1,0,0,1,0,4,2,5,18,35,28,34,30,49,0,0,2,0,569
4,3,1,0,0,0,0,3,2,8,13,23,22,20,27,31,6,1,4,1,528
6,5,1,0,0,1,0,4,2,5,25,29,40,30,32,46,0,0,2,0,571
5,3,1,0,0,0,0,3,3,7,12,23,21,33,39,68,5,1,5,1,591
5,3,1,0,0,0,0,3,3,7,18,21,23,25,35,53,5,1,5,1,578
4,3,1,0,0,0,0,3,3,8,16,23,24,24,22,59,6,1,4,1,559
3,4,1,0,0,1,0,4,2,5,25,23,24,25,38,64,7,1,6,0,587
5,3,1,0,0,0,0,3,3,7,11,23,8,25,32,49,4,1,5,1,530
6,5,2,1,1,1,1,4,1,3,16,24,32,33,34,20,2,0,2,0,515
3,5,1,0,0,1,0,4,2,5,26,24,24,31,34,64,7,1,6,0,590
2,2,2,1,1,1,1,2,1,9,16,23,27,32,32,42,8,0,3,0,520
4,3,1,0,0,0,0,3,3,8,35,24,30,27,26,76,6,1,4,1,615
4,3,1,0,0,0,0,3,3,8,29,35,21,34,17,54,6,1,4,1,583
5,3,1,0,0,0,0,3,3,7,37,20,33,29,30,17,4,1,5,1,549
4,3,1,0,0,0,0,3,3,8,14,35,23,27,31,59,6,1,4,1,591
5,3,1,0,0,0,0,3,3,7,19,22,37,30,25,57,4,1,5,1,581
2,2,3,1,1,1,2,2,4,2,37,34,28,29,29,55,1,0,3,0,512
4,3,1,0,0,0,0,3,2,8,14,17,28,38,27,76,3,1,4,1,572
5,3,1,0,0,0,0,3,3,7,24,28,29,27,28,66,5,1,5,1,597
6,5,1,0,1,1,0,4,1,4,24,26,35,25,39,44,0,0,2,0,530
4,3,1,0,0,0,0,3,3,8,20,24,20,29,21,66,6,1,4,1,575
4,4,1,0,0,0,0,3,2,6,19,32,22,18,25,41,3,1,4,0,508
3,4,1,0,0,1,0,4,2,5,26,34,23,18,31,63,7,1,6,0,582
5,3,1,0,0,0,0,3,3,8,23,24,24,25,34,31,4,1,5,1,559
5,3,1,0,0,0,0,3,3,7,17,25,35,19,34,23,5,1,5,1,547
4,3,1,0,0,0,0,3,3,8,25,20,24,22,20,47,6,1,4,1,563
3,4,1,0,0,1,0,4,2,6,24,28,19,28,22,52,7,1,6,0,568
7,2,3,1,1,1,3,1,4,10,18,25,28,28,19,53,9,0,1,0,634
7,2,3,1,1,1,2,1,4,10,32,30,26,21,32,66,9,0,1,0,660
5,3,1,0,0,0,0,3,3,7,16,24,10,26,28,38,5,1,5,1,537
4,4,1,0,0,0,0,3,2,6,12,26,22,26,28,62,3,1,4,1,535
4,3,1,0,0,0,0,3,3,8,19,18,36,32,33,60,6,1,4,1,601
4,3,1,0,0,0,0,3,3,8,15,25,30,31,31,35,6,1,4,1,572
4,3,1,0,0,0,0,3,3,8,22,19,23,22,29,81,4,1,4,1,586
3,4,1,0,0,1,0,4,2,5,26,21,30,35,16,36,7,1,6,0,542
5,3,1,0,0,0,0,3,3,8,34,22,34,20,30,30,4,1,5,1,572
4,3,1,0,0,0,0,3,3,8,21,34,28,26,28,37,6,1,4,1,572
1,1,4,1,1,1,4,1,4,1,24,28,28,24,30,24,10,0,1,0,484
6,5,2,0,1,1,1,4,1,4,19,24,24,21,33,40,2,0,2,0,532
4,3,1,0,0,0,0,3,3,8,11,23,25,27,35,78,4,1,4,1,579
6,5,2,1,1,1,1,4,1,3,15,24,33,32,36,38,2,0,2,0,526
5,3,1,0,0,0,0,3,3,7,19,28,20,31,21,40,4,1,5,1,535
4,4,1,0,0,0,0,3,2,6,13,26,23,29,29,31,3,1,4,1,513
5,3,1,0,0,0,0,3,3,7,21,24,22,21,28,55,5,1,5,1,562
5,3,1,0,0,0,0,3,3,7,18,34,30,32,23,27,5,1,5,1,563
2,2,2,1,1,1,1,2,1,9,25,23,31,27,33,20,8,0,3,0,518
5,3,1,0,0,0,0,3,3,7,22,24,25,26,20,45,5,1,5,1,555
2,5,2,1,1,1,1,2,1,3,15,36,26,33,31,70,8,0,3,0,536
5,3,1,0,0,0,0,3,3,8,38,24,35,25,26,62,4,1,5,1,619
5,3,1,0,0,0,0,3,3,7,13,31,15,22,25,64,5,1,5,1,565
6,5,2,0,1,1,0,4,1,4,15,24,32,31,28,54,2,0,2,0,540
4,3,1,0,0,0,0,3,3,8,26,38,23,28,31,72,6,1,4,1,616
5,3,1,0,0,0,0,3,3,7,22,23,34,26,27,63,5,1,5,1,590
6,5,1,0,0,1,0,4,2,5,9,19,23,36,34,58,0,0,2,0,553
5,3,1,0,0,0,0,3,3,7,30,23,29,20,33,74,5,1,5,1,601
4,3,1,0,0,0,0,3,2,8,35,28,16,26,35,59,6,1,4,1,582
5,3,1,0,0,0,0,3,3,7,26,30,22,34,31,76,4,1,5,1,615
4,4,1,0,0,0,0,3,2,6,17,20,24,22,19,44,3,1,4,1,508
3,4,1,0,0,1,0,4,2,5,29,20,30,24,35,31,7,1,6,0,551
5,3,1,0,0,0,0,3,3,7,27,29,22,23,39,46,5,1,5,1,584
5,3,1,0,0,0,0,3,3,7,26,21,21,29,32,79,4,1,5,1,598
5,3,1,0,0,0,0,3,3,7,15,18,27,30,29,23,5,1,5,1,529
6,5,2,1,1,1,1,4,1,4,27,23,17,31,28,35,2,0,2,0,519
3,4,1,0,0,1,0,4,2,6,21,27,25,17,29,69,7,1,6,0,585
3,4,1,0,0,1,0,4,2,6,26,32,19,26,37,41,7,1,6,0,579
4,3,1,0,0,0,0,3,3,8,28,15,22,26,31,49,6,1,4,1,561
4,3,1,0,0,0,0,3,2,8,14,25,31,30,30,66,6,1,4,1,587
4,3,1,0,0,0,0,3,3,8,36,24,23,34,27,66,6,1,4,1,605
6,5,2,0,1,1,1,4,1,4,21,33,28,30,33,58,2,0,2,0,574
2,2,2,1,1,1,1,2,1,9,21,28,27,23,26,77,8,0,3,0,556
3,4,1,0,0,1,0,4,2,5,21,29,23,26,32,56,7,1,6,0,572
3,4,1,0,0,0,0,4,2,6,19,28,32,28,28,25,3,1,6,0,520
4,3,1,0,0,0,0,3,3,8,19,27,29,26,27,17,4,1,4,1,534
5,3,1,0,0,0,0,3,3,7,18,28,33,34,30,57,5,1,5,1,594
3,4,1,0,0,0,0,4,2,6,28,21,27,33,27,31,3,1,6,0,530
5,3,1,0,0,0,0,3,3,7,18,36,30,38,18,63,5,1,5,1,594
6,5,1,0,0,1,0,4,2,5,18,26,29,19,28,35,0,0,2,0,518
5,3,1,0,0,0,0,3,3,8,24,24,24,23,20,29,4,1,5,1,543
3,4,1,0,0,1,0,4,2,6,16,23,31,31,28,83,7,1,6,0,609
5,3,1,0,0,0,0,3,3,7,25,30,33,31,30,54,5,1,5,1,595
5,3,1,0,0,0,0,3,3,7,25,29,30,31,31,70,4,1,5,1,604
6,5,2,1,1,1,1,4,1,3,23,25,29,25,23,55,2,0,2,0,511
6,5,2,1,1,1,1,4,1,4,23,25,21,17,20,35,2,0,2,0,508
5,3,1,0,0,0,0,3,3,7,15,26,17,35,34,48,5,1,5,1,571
2,5,2,1,1,1,1,2,1,9,33,22,27,30,20,67,8,0,3,0,585
5,3,1,0,0,0,0,3,3,7,29,31,21,25,29,39,5,1,5,1,569
3,4,1,0,0,0,0,4,2,6,14,22,30,25,24,56,7,1,6,0,550
4,3,1,0,0,0,0,3,2,8,15,26,27,25,27,35,6,1,4,1,538
4,4,1,0,0,0,0,3,2,6,24,27,38,33,36,49,3,1,4,0,560
6,5,1,0,0,1,0,4,2,5,16,22,20,29,31,19,0,0,2,0,502
4,3,1,0,0,0,0,3,2,8,18,26,18,26,17,71,6,1,4,1,573
1,1,3,1,1,1,3,1,4,10,25,24,15,27,25,65,11,0,1,0,577
1,1,3,1,1,1,3,1,4,10,29,33,28,33,16,70,11,0,1,0,620
4,3,1,0,0,0,0,3,3,8,12,27,35,32,35,68,6,1,4,1,606
3,4,1,0,0,0,0,4,2,6,19,25,24,22,31,50,7,1,6,0,549
4,3,1,0,0,0,0,3,3,8,16,26,28,29,30,81,6,1,4,1,607
4,3,1,0,0,0,0,3,2,8,28,25,19,16,30,67,6,1,4,1,579
5,3,1,0,0,0,0,3,3,7,34,28,37,25,26,54,4,1,5,1,597
5,3,1,0,0,0,0,3,3,7,18,23,29,21,34,57,5,1,5,1,575
5,3,1,0,0,0,0,3,3,7,18,22,31,33,25,63,5,1,5,1,583
5,3,1,0,0,0,0,3,3,7,24,34,36,23,28,79,5,1,5,1,627
6,5,1,0,1,1,0,4,2,4,23,27,19,17,24,35,0,0,2,0,502
4,3,1,0,0,0,0,3,2,8,31,29,8,32,33,57,6,1,4,1,577
2,5,2,1,1,1,1,2,1,3,11,25,14,22,28,41,2,0,3,0,442
3,4,1,0,0,0,0,4,2,6,26,29,25,30,29,53,3,1,6,0,560
5,3,1,0,0,0,0,3,3,7,25,27,17,18,30,60,4,1,5,1,566
3,4,1,0,0,0,0,4,2,6,34,28,18,34,34,62,7,1,6,0,594
2,2,2,1,1,1,1,2,1,9,18,25,32,26,28,52,8,0,3,0,526
6,5,2,0,1,1,1,4,1,4,25,20,35,29,29,55,2,0,2,0,575
4,4,1,0,0,0,0,3,2,6,34,24,32,32,20,42,3,1,4,1,547
4,3,1,0,0,0,0,3,3,8,19,30,17,22,18,41,6,1,4,1,542
3,4,1,0,0,1,0,4,2,5,19,21,24,28,24,18,7,1,6,0,519
2,2,2,1,1,1,1,2,1,9,19,32,34,20,29,55,8,0,3,0,549
2,2,2,1,1,1,1,2,1,9,24,23,21,23,26,43,8,0,3,0,516
5,3,1,0,0,0,0,3,3,7,25,17,16,36,39,73,5,1,5,1,606
5,3,1,0,0,0,0,3,3,7,29,26,14,33,32,66,4,1,5,1,585
5,3,1,0,0,0,0,3,3,7,13,24,19,29,29,26,5,1,5,1,537
